Date,id,Type,Source,Amount,Fee,Net,Currency,Created (UTC),Available On (UTC),reason (metadata),amount (metadata),fromOurPlatform (metadata),note (metadata),invoiceId (metadata),storeId (metadata),domain (metadata),discount (metadata),freeShip (metadata),link (metadata),item (metadata),shippingFee (metadata),subTotal (metadata),tax (metadata),storeName (metadata),JournalType,StoreName,PartnerCode,ComCode,BankAccoutNumber
2026-01-26,txn_3StsX4K3ZXYJSkRp0mGQRpVl,charge,ch_3StsX4K3ZXYJSkRp0eY7Z3nB,46.94,2.04,44.9,usd,2026-01-26 16:20:00,2026-01-29 00:00:00,,46.94,,,TGCFP-260126-IFQM5,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-26,txn_3SttlPK3ZXYJSkRp1oWl7X1r,charge,ch_3SttlPK3ZXYJSkRp18E3XK3G,46.94,2.04,44.9,usd,2026-01-26 17:39:00,2026-01-29 00:00:00,,46.94,,,TGCFP-260126-5LF9P,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-26,txn_3StttLK3ZXYJSkRp1Ok02I4h,charge,ch_3StttLK3ZXYJSkRp1i9LAjAQ,60.94,2.55,58.39,usd,2026-01-26 17:48:00,2026-01-29 00:00:00,,60.94,,,TGCFP-260126-7Q6V1,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-26,txn_3StuJfK3ZXYJSkRp1sPY9Zf4,charge,ch_3StuJfK3ZXYJSkRp1iY3zcjf,46.94,2.04,44.9,usd,2026-01-26 18:15:00,2026-01-29 00:00:00,,46.94,,,TGCFP-260126-7DZ0Y,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-26,txn_3StuXgK3ZXYJSkRp0Xegnr94,charge,ch_3StuXgK3ZXYJSkRp0yef44kk,46.94,2.04,44.9,usd,2026-01-26 18:29:00,2026-01-29 00:00:00,,46.94,,,TGCFP-260126-V366J,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-26,txn_3Stv2jK3ZXYJSkRp1MJh3qez,charge,ch_3Stv2jK3ZXYJSkRp12zCGMzo,60.94,2.55,58.39,usd,2026-01-26 19:01:00,2026-01-29 00:00:00,,60.94,,,TGCFP-260126-91QD7,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-26,txn_3StvAtK3ZXYJSkRp0UPiRoU3,charge,ch_3StvAtK3ZXYJSkRp001dVldx,46.94,2.04,44.9,usd,2026-01-26 19:10:00,2026-01-29 00:00:00,,46.94,,,TGCFP-260126-WH53G,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-26,txn_3StvL0K3ZXYJSkRp0MgkfbCH,charge,ch_3StvL0K3ZXYJSkRp0qX56V0L,100.89,4.03,96.86,usd,2026-01-26 19:20:00,2026-01-29 00:00:00,,100.89,,,TGCFP-260126-JHT5A,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95},{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,93.9,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-26,txn_3Stw7RK3ZXYJSkRp1GFFr7W3,charge,ch_3Stw7RK3ZXYJSkRp1uruiLYV,60.94,2.55,58.39,usd,2026-01-26 20:10:00,2026-01-29 00:00:00,,60.94,,,TGCFP-260126-NJ2I1,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-26,txn_3StxUIK3ZXYJSkRp1xzp3E9l,charge,ch_3StxUIK3ZXYJSkRp1XZLNeKq,60.94,2.55,58.39,usd,2026-01-26 21:38:00,2026-01-29 00:00:00,,60.94,,,TGCFP-260126-T85N3,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3Su0GlK3ZXYJSkRp1d0BY1HM,charge,ch_3Su0GlK3ZXYJSkRp1CBLBKij,46.94,2.04,44.9,usd,2026-01-27 00:36:00,2026-01-30 00:00:00,,46.94,,,TGCFP-260126-MQYHG,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3Su0hyK3ZXYJSkRp1v7h9dkL,charge,ch_3Su0hyK3ZXYJSkRp1zb0co9O,46.94,2.04,44.9,usd,2026-01-27 01:04:00,2026-01-30 00:00:00,,46.94,,,TGCFP-260126-KJS1R,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3Su24oK3ZXYJSkRp1Flff9tx,charge,ch_3Su24oK3ZXYJSkRp1ChaOPY8,46.94,2.04,44.9,usd,2026-01-27 02:32:00,2026-01-30 00:00:00,,46.94,,,TGCFP-260126-K3JVG,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3Su3IRK3ZXYJSkRp0zypRcsX,charge,ch_3Su3IRK3ZXYJSkRp0lavMho1,46.94,2.04,44.9,usd,2026-01-27 03:50:00,2026-01-30 00:00:00,,46.94,,,TGCFP-260126-ZBGDY,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3SuAlNK3ZXYJSkRp1IeHhKNm,charge,ch_3SuAlNK3ZXYJSkRp1nuX0eNS,46.94,2.04,44.9,usd,2026-01-27 11:48:00,2026-01-30 00:00:00,,46.94,,,TGCFP-270126-WCVN1,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3SuEATK3ZXYJSkRp0Gi6xfmz,charge,ch_3SuEATK3ZXYJSkRp07rG3Wh7,46.94,2.04,44.9,usd,2026-01-27 15:27:00,2026-01-30 00:00:00,,46.94,,,TGCFP-270126-M66R0,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3SuEgpK3ZXYJSkRp0KFad2Px,charge,ch_3SuEgpK3ZXYJSkRp06JS4Cy3,46.94,2.04,44.9,usd,2026-01-27 16:00:00,2026-01-30 00:00:00,,46.94,,,TGCFP-270126-Y1WB1,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3SuEhPK3ZXYJSkRp1nqfFeto,charge,ch_3SuEhPK3ZXYJSkRp1yNLzZRq,46.94,2.04,44.9,usd,2026-01-27 16:01:00,2026-01-30 00:00:00,,46.94,,,TGCFP-270126-QNTF3,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3SuFUbK3ZXYJSkRp1vAlJ98y,charge,ch_3SuFUbK3ZXYJSkRp1pJWjxPh,60.94,2.55,58.39,usd,2026-01-27 16:51:00,2026-01-30 00:00:00,,60.94,,,TGCFP-270126-CRTXQ,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3SuGivK3ZXYJSkRp1ujir2e9,charge,ch_3SuGivK3ZXYJSkRp1ey0obOZ,46.94,2.04,44.9,usd,2026-01-27 18:10:00,2026-01-30 00:00:00,,46.94,,,TGCFP-270126-NRN6B,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3SuGsdK3ZXYJSkRp0W39bsDG,charge,ch_3SuGsdK3ZXYJSkRp0doaxb6R,46.94,2.04,44.9,usd,2026-01-27 18:20:00,2026-01-30 00:00:00,,46.94,,,TGCFP-270126-100FJ,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3SuIVSK3ZXYJSkRp1WNFZL99,charge,ch_3SuIVSK3ZXYJSkRp1fHJDucb,46.94,2.04,44.9,usd,2026-01-27 20:04:00,2026-01-30 00:00:00,,46.94,,,TGCFP-270126-91QXI,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3SuIg9K3ZXYJSkRp0eVM7ljm,charge,ch_3SuIg9K3ZXYJSkRp0GYOsElj,46.94,2.04,44.9,usd,2026-01-27 20:16:00,2026-01-30 00:00:00,,46.94,,,TGCFP-270126-WVSHG,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3SuImvK3ZXYJSkRp1bQgqLK3,charge,ch_3SuImvK3ZXYJSkRp13yzs0kw,86.89,3.51,83.38,usd,2026-01-27 20:23:00,2026-01-30 00:00:00,,86.89,,,TGCFP-270126-OS2XU,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":2,""unitAmount"":39.95}]",6.99,79.9,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3SuJ7gK3ZXYJSkRp0RlNVL6D,charge,ch_3SuJ7gK3ZXYJSkRp0f5smRHW,60.94,2.55,58.39,usd,2026-01-27 20:44:00,2026-01-30 00:00:00,,60.94,,,TGCFP-270126-LA8LX,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-27,txn_3SuKNKK3ZXYJSkRp1qEmCkq3,charge,ch_3SuKNKK3ZXYJSkRp1QLRUk0G,46.94,2.04,44.9,usd,2026-01-27 22:04:00,2026-01-30 00:00:00,,46.94,,,TGCFP-270126-GQQD8,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-28,txn_1SuOcHK3ZXYJSkRpZIeP6XgG,payout,po_1SuOcHK3ZXYJSkRppbBICbHA,-3000,0,-3000,usd,2026-01-28 02:36:00,2026-01-28 02:36:00,,,,,,,,,,,,,,,,STRIPE_PAYOUT,,Pingpong ZeniroxPay,ZENIROXPAY,
2026-01-28,txn_3SuQOSK3ZXYJSkRp1BMb7ZVh,charge,ch_3SuQOSK3ZXYJSkRp1CArXfBl,44.94,1.96,42.98,usd,2026-01-28 04:30:00,2026-02-02 00:00:00,,44.94,,,TGCFP-270126-M5XET,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Standard (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":37.95}]",6.99,37.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-28,txn_1SuQsJK3ZXYJSkRpl1EufpaH,stripe_fee,,-10.8,0,-10.8,usd,2026-01-28 05:01:00,2026-01-28 05:01:00,,,,,,,,,,,,,,,,STRIPE_FEE,,,ZENIROXPAY,
2026-01-28,txn_3SuWwTK3ZXYJSkRp0NEkSZza,charge,ch_3SuWwTK3ZXYJSkRp0l56rERQ,60.94,2.55,58.39,usd,2026-01-28 11:29:00,2026-02-02 00:00:00,,60.94,,,TGCFP-280126-8J15B,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-28,txn_3SuaT0K3ZXYJSkRp17OiHnPZ,charge,ch_3SuaT0K3ZXYJSkRp1vq6Tev2,114.89,4.55,110.34,usd,2026-01-28 15:15:00,2026-02-02 00:00:00,,114.89,,,TGCFP-280126-J7U22,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":2,""unitAmount"":53.95}]",6.99,107.9,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-28,txn_3SubiMK3ZXYJSkRp1KF61wP0,charge,ch_3SubiMK3ZXYJSkRp1DsVnT6A,60.94,2.55,58.39,usd,2026-01-28 16:35:00,2026-02-02 00:00:00,,60.94,,,TGCFP-280126-2JI7B,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-28,txn_3SucLmK3ZXYJSkRp0xBd3wnp,charge,ch_3SucLmK3ZXYJSkRp0ny2MosR,60.94,2.55,58.39,usd,2026-01-28 17:16:00,2026-02-02 00:00:00,,60.94,,,TGCFP-280126-3CZ71,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-28,txn_3SudsuK3ZXYJSkRp1L54FJFM,charge,ch_3SudsuK3ZXYJSkRp1HYMZOEt,46.94,2.04,44.9,usd,2026-01-28 18:54:00,2026-02-02 00:00:00,,46.94,,,TGCFP-280126-B8CE2,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-28,txn_3SugT9K3ZXYJSkRp186pjRGT,charge,ch_3SugT9K3ZXYJSkRp1LdaWj1e,60.94,2.55,58.39,usd,2026-01-28 21:40:00,2026-02-02 00:00:00,,60.94,,,TGCFP-280126-S2WXC,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-28,txn_3SugTkK3ZXYJSkRp1uPcjUeG,charge,ch_3SugTkK3ZXYJSkRp1U5bWH7j,46.94,2.04,44.9,usd,2026-01-28 21:40:00,2026-02-02 00:00:00,,46.94,,,TGCFP-280126-B9100,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-28,txn_3SuguqK3ZXYJSkRp0RZPJ7yt,charge,ch_3SuguqK3ZXYJSkRp0iNCbETB,46.94,2.04,44.9,usd,2026-01-28 22:08:00,2026-02-02 00:00:00,,46.94,,,TGCFP-280126-XPXA5,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-29,txn_3SujwMK3ZXYJSkRp0WGphxJq,charge,ch_3SujwMK3ZXYJSkRp0bzmPLkP,60.94,2.55,58.39,usd,2026-01-29 01:22:00,2026-02-03 00:00:00,,60.94,,,TGCFP-280126-D4ELF,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-29,txn_3SukAoK3ZXYJSkRp0XpUjaEj,charge,ch_3SukAoK3ZXYJSkRp0WAAQSzg,60.94,2.55,58.39,usd,2026-01-29 01:37:00,2026-02-03 00:00:00,,60.94,,,TGCFP-280126-L7XWC,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-29,txn_3Suo0uK3ZXYJSkRp0nOKo2fw,charge,ch_3Suo0uK3ZXYJSkRp0OUjKuoX,46.94,2.04,44.9,usd,2026-01-29 05:43:00,2026-02-03 00:00:00,,46.94,,,TGCFP-280126-74IOI,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-29,txn_3SuvgdK3ZXYJSkRp0T72gRln,charge,ch_3SuvgdK3ZXYJSkRp0vQSCXIp,46.94,2.04,44.9,usd,2026-01-29 13:55:00,2026-02-03 00:00:00,,46.94,,,TGCFP-290126-OVIC7,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-29,txn_3SuvvnK3ZXYJSkRp0HlqQn6w,charge,ch_3SuvvnK3ZXYJSkRp05nFzinG,46.94,2.04,44.9,usd,2026-01-29 14:10:00,2026-02-03 00:00:00,,46.94,,,TGCFP-290126-50TXT,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-29,txn_3SuxBkK3ZXYJSkRp1C2RnYNq,charge,ch_3SuxBkK3ZXYJSkRp1Krvn0sn,60.94,2.55,58.39,usd,2026-01-29 15:31:00,2026-02-03 00:00:00,,60.94,,,TGCFP-290126-G4BOV,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-29,txn_3SuyK8K3ZXYJSkRp0D3K5KLZ,charge,ch_3SuyK8K3ZXYJSkRp0aR3p4O1,60.94,2.55,58.39,usd,2026-01-29 16:44:00,2026-02-03 00:00:00,,60.94,,,TGCFP-290126-EHPXG,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-29,txn_3SuyOEK3ZXYJSkRp1ER1qPv3,charge,ch_3SuyOEK3ZXYJSkRp1OG0euAc,46.94,2.04,44.9,usd,2026-01-29 16:48:00,2026-02-03 00:00:00,,46.94,,,TGCFP-290126-E9ZQG,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-01-29,txn_3Sv2k6K3ZXYJSkRp1nMwrMaJ,charge,ch_3Sv2k6K3ZXYJSkRp1S9XM6tk,114.89,4.55,110.34,usd,2026-01-29 21:27:00,2026-02-03 00:00:00,,114.89,,,TGCFP-290126-7KNGX,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":2,""unitAmount"":53.95}]",6.99,107.9,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
